step,ns_queue,ew_queue,active_phase,vehicles_in_simulation,total_waiting_time,completed_vehicles
300,8,2,NS_GREEN,20,204.0,1
301,4,1,NS_GREEN,19,95.0,1
302,1,0,NS_GREEN,18,4.0,1
303,3,1,NS_GREEN,18,5.0,1
304,4,3,NS_GREEN,19,12.0,0
305,2,6,NS_GREEN,18,15.0,1
306,0,6,NS_GREEN,18,17.0,0
307,1,7,NS_GREEN,19,26.0,0
308,1,7,NS_GREEN,19,35.0,1
309,2,7,NS_GREEN,18,45.0,1
310,2,8,NS_GREEN,20,55.0,0
311,2,7,NS_GREEN,20,65.0,0
312,2,7,NS_GREEN,19,75.0,1
313,2,7,NS_GREEN,20,86.0,1
314,2,7,NS_GREEN,19,97.0,1
315,2,7,NS_GREEN,17,98.0,2
316,1,7,NS_GREEN,18,98.0,0
317,0,8,NS_GREEN,17,99.0,2
318,0,8,NS_GREEN,16,108.0,1
319,0,8,NS_GREEN,15,117.0,1
320,0,8,NS_GREEN,16,126.0,0
321,0,8,NS_GREEN,17,136.0,1
322,1,10,NS_GREEN,20,147.0,0
323,1,8,NS_GREEN,18,158.0,2
324,1,8,NS_GREEN,19,169.0,0
325,3,10,NS_GREEN,21,170.0,0
326,0,10,NS_GREEN,20,176.0,2
327,0,10,NS_GREEN,20,187.0,0
328,0,10,NS_GREEN,19,198.0,1
329,0,10,NS_GREEN,20,200.0,1
330,0,10,EW_GREEN,19,210.0,1
331,0,6,EW_GREEN,20,109.0,0
332,0,2,EW_GREEN,20,17.0,0
333,1,2,EW_GREEN,22,13.0,1
334,1,2,EW_GREEN,21,8.0,1
335,4,2,EW_GREEN,21,15.0,0
336,4,3,EW_GREEN,22,20.0,0
337,6,4,EW_GREEN,21,32.0,1
338,6,4,EW_GREEN,21,39.0,1
339,8,4,EW_GREEN,22,47.0,0
340,7,4,EW_GREEN,21,56.0,1
341,7,4,EW_GREEN,21,69.0,0
342,7,4,EW_GREEN,21,82.0,0
343,7,4,EW_GREEN,21,95.0,0
344,8,5,EW_GREEN,20,109.0,2
345,8,3,EW_GREEN,19,117.0,1
346,8,3,EW_GREEN,21,130.0,0
347,8,3,EW_GREEN,21,143.0,0
348,8,3,EW_GREEN,20,156.0,1
349,8,4,EW_GREEN,20,170.0,1
350,8,4,EW_GREEN,20,184.0,0
351,8,4,EW_GREEN,19,198.0,1
352,8,4,EW_GREEN,20,212.0,0
353,8,4,EW_GREEN,18,226.0,2
354,8,4,EW_GREEN,19,240.0,0
355,8,4,EW_GREEN,18,234.0,1
356,8,3,EW_GREEN,19,228.0,0
357,8,2,EW_GREEN,17,221.0,2
358,8,2,EW_GREEN,18,232.0,0
359,8,2,EW_GREEN,18,219.0,1
360,8,1,NS_GREEN,19,205.0,0
361,4,0,NS_GREEN,18,95.0,1
362,1,0,NS_GREEN,20,1.0,1
363,1,1,NS_GREEN,20,4.0,0
364,2,3,NS_GREEN,19,10.0,1
365,2,4,NS_GREEN,20,15.0,0
366,2,5,NS_GREEN,21,24.0,0
367,2,7,NS_GREEN,19,30.0,2
368,3,8,NS_GREEN,20,43.0,0
369,3,8,NS_GREEN,20,51.0,0
370,4,9,NS_GREEN,21,65.0,1
371,4,8,NS_GREEN,22,79.0,0
372,5,8,NS_GREEN,22,93.0,1
373,2,8,NS_GREEN,22,97.0,0
374,2,8,NS_GREEN,20,109.0,2
375,2,8,NS_GREEN,20,121.0,0
376,2,8,NS_GREEN,20,133.0,1
377,2,9,NS_GREEN,20,146.0,1
378,2,9,NS_GREEN,20,159.0,0
379,4,9,NS_GREEN,21,173.0,1
380,2,9,NS_GREEN,20,175.0,1
381,3,10,NS_GREEN,21,189.0,0
382,4,9,NS_GREEN,21,203.0,1
383,2,9,NS_GREEN,21,214.0,1
384,3,10,NS_GREEN,20,229.0,1
385,4,10,NS_GREEN,20,245.0,0
386,4,10,NS_GREEN,20,261.0,1
387,4,10,NS_GREEN,20,277.0,0
388,4,10,NS_GREEN,21,293.0,0
389,4,10,NS_GREEN,22,309.0,0
390,4,10,EW_GREEN,22,325.0,0
391,4,6,EW_GREEN,22,234.0,1
392,4,3,EW_GREEN,24,150.0,0
393,4,3,EW_GREEN,24,94.0,1
394,4,3,EW_GREEN,23,56.0,2
395,3,2,EW_GREEN,22,20.0,1
396,3,1,EW_GREEN,22,11.0,0
397,4,2,EW_GREEN,22,19.0,0
398,6,2,EW_GREEN,22,26.0,0
399,7,3,EW_GREEN,22,38.0,0
400,8,4,EW_GREEN,23,52.0,0
401,8,4,EW_GREEN,23,66.0,0
402,8,4,EW_GREEN,21,80.0,2
403,8,4,EW_GREEN,22,94.0,1
404,8,4,EW_GREEN,22,108.0,0
405,8,4,EW_GREEN,20,122.0,2
406,8,4,EW_GREEN,21,136.0,0
407,8,4,EW_GREEN,22,150.0,0
408,8,4,EW_GREEN,20,164.0,2
409,8,4,EW_GREEN,21,178.0,0
410,8,4,EW_GREEN,19,192.0,2
411,8,4,EW_GREEN,18,206.0,2
412,8,4,EW_GREEN,18,202.0,0
413,8,3,EW_GREEN,18,198.0,1
414,8,2,EW_GREEN,17,194.0,1
415,8,2,EW_GREEN,17,205.0,1
416,8,2,EW_GREEN,18,216.0,0
417,8,2,EW_GREEN,19,227.0,0
418,8,2,EW_GREEN,18,238.0,1
419,8,2,EW_GREEN,18,249.0,1
420,8,2,NS_GREEN,18,260.0,1
421,4,2,NS_GREEN,19,140.0,0
422,0,1,NS_GREEN,18,24.0,1
423,1,1,NS_GREEN,17,4.0,1
424,1,5,NS_GREEN,20,6.0,0
425,0,6,NS_GREEN,20,13.0,0
426,2,6,NS_GREEN,20,22.0,1
427,1,7,NS_GREEN,22,32.0,0
428,2,8,NS_GREEN,22,44.0,0
429,4,8,NS_GREEN,22,58.0,1
430,4,8,NS_GREEN,22,72.0,0
431,4,8,NS_GREEN,24,86.0,0
432,4,8,NS_GREEN,24,100.0,1
433,4,8,NS_GREEN,22,114.0,2
434,4,9,NS_GREEN,23,129.0,0
435,4,9,NS_GREEN,22,144.0,2
436,4,10,NS_GREEN,21,160.0,1
437,4,10,NS_GREEN,22,176.0,0
438,4,10,NS_GREEN,21,178.0,2
439,3,10,NS_GREEN,22,179.0,0
440,2,10,NS_GREEN,21,181.0,1
441,2,11,NS_GREEN,20,177.0,2
442,1,10,NS_GREEN,21,174.0,0
443,0,10,NS_GREEN,21,171.0,1
444,0,10,NS_GREEN,22,182.0,0
445,1,11,NS_GREEN,22,195.0,1
446,2,11,NS_GREEN,23,209.0,0
447,2,11,NS_GREEN,23,223.0,1
448,2,11,NS_GREEN,23,238.0,0
449,3,11,NS_GREEN,23,254.0,1
450,4,11,EW_GREEN,24,271.0,0
451,4,8,EW_GREEN,24,214.0,0
452,4,5,EW_GREEN,23,155.0,1
453,6,4,EW_GREEN,25,127.0,1
454,5,5,EW_GREEN,25,133.0,0
455,4,4,EW_GREEN,23,123.0,2
456,3,4,EW_GREEN,23,118.0,0
457,5,4,EW_GREEN,22,84.0,1
458,6,3,EW_GREEN,22,59.0,0
459,7,3,EW_GREEN,22,39.0,0
460,8,4,EW_GREEN,22,53.0,0
461,8,4,EW_GREEN,22,67.0,0
462,8,4,EW_GREEN,22,81.0,1
463,8,4,EW_GREEN,22,95.0,0
464,8,4,EW_GREEN,22,109.0,1
465,8,4,EW_GREEN,23,123.0,0
466,8,4,EW_GREEN,21,137.0,2
467,8,4,EW_GREEN,21,151.0,1
468,8,4,EW_GREEN,21,165.0,0
469,8,4,EW_GREEN,20,179.0,2
470,8,4,EW_GREEN,19,193.0,1
471,8,4,EW_GREEN,20,207.0,0
472,8,4,EW_GREEN,19,205.0,1
473,8,3,EW_GREEN,19,202.0,1
474,8,2,EW_GREEN,18,199.0,1
475,8,2,EW_GREEN,17,210.0,1
476,8,2,EW_GREEN,17,199.0,1
477,8,1,EW_GREEN,19,188.0,0
478,8,0,EW_GREEN,18,177.0,1
479,8,0,EW_GREEN,17,185.0,1
480,8,0,NS_GREEN,18,193.0,1
481,4,0,NS_GREEN,19,95.0,0
482,0,0,NS_GREEN,20,1.0,0
483,2,1,NS_GREEN,19,4.0,1
484,3,2,NS_GREEN,18,9.0,1
485,2,4,NS_GREEN,18,17.0,1
486,4,5,NS_GREEN,19,28.0,0
487,4,6,NS_GREEN,20,36.0,0
488,4,5,NS_GREEN,20,43.0,0
489,4,4,NS_GREEN,21,44.0,0
490,4,5,NS_GREEN,22,49.0,0
491,4,5,NS_GREEN,20,60.0,2
492,4,5,NS_GREEN,20,71.0,1
493,4,7,NS_GREEN,20,84.0,0
494,4,8,NS_GREEN,19,98.0,1
495,4,8,NS_GREEN,20,112.0,1
496,4,8,NS_GREEN,20,126.0,0
497,4,8,NS_GREEN,19,140.0,1
498,4,8,NS_GREEN,21,140.0,0
499,3,8,NS_GREEN,19,139.0,2
