step,ns_queue,ew_queue,ns_vehicle_count,ew_vehicle_count,ns_waiting_time,ew_waiting_time,ns_score,ew_score,chosen_direction,traffic_level,green_time,vehicles_in_simulation,total_waiting_time,completed_vehicles
293,5,2,6,2,36.0,22.0,31.9,13.8,NS,MEDIUM,22,14,65.0,0
294,1,2,5,2,15.0,24.0,12.5,14.2,NS,LIGHT,23,12,47.0,2
295,0,2,6,2,0.0,26.0,7.2,14.6,NS,VERY_LIGHT,24,13,26.0,0
296,0,2,5,2,0.0,28.0,6.0,15.0,EW,LIGHT,0,12,28.0,1
297,1,0,6,2,1.0,0.0,10.9,2.4,EW,VERY_LIGHT,1,12,1.0,1
298,1,1,6,1,2.0,1.0,11.1,4.9,EW,VERY_LIGHT,2,11,3.0,1
299,2,0,6,0,4.0,0,15.0,0.0,EW,EMPTY,3,11,4.0,0
300,7,0,8,0,9.0,0,35.9,0.0,EW,EMPTY,4,13,9.0,0
301,5,0,8,0,14.0,0,29.9,0.0,EW,EMPTY,5,12,14.0,1
302,6,0,8,0,20.0,0,34.6,0.0,EW,EMPTY,6,12,20.0,0
303,7,0,8,0,27.0,0,39.5,0.0,EW,EMPTY,7,12,27.0,0
304,7,0,8,0,34.0,0,40.9,0.0,EW,EMPTY,8,10,34.0,2
305,8,0,8,0,42.0,0,46.0,0.0,EW,EMPTY,9,10,42.0,0
306,8,0,8,2,50.0,0.0,47.6,2.4,EW,VERY_LIGHT,10,12,50.0,0
307,8,0,8,2,58.0,0.0,49.2,2.4,EW,VERY_LIGHT,11,11,58.0,1
308,8,0,8,0,66.0,0,50.8,0.0,EW,EMPTY,12,11,66.0,0
309,8,0,8,0,74.0,0,52.4,0.0,EW,EMPTY,13,10,74.0,1
310,8,0,8,0,82.0,0,54.0,0.0,EW,EMPTY,14,10,82.0,0
311,8,0,8,0,90.0,0,55.6,0.0,NS,HEAVY,0,10,90.0,0
312,4,0,7,0,43.0,0,31.0,0.0,NS,MEDIUM,1,10,43.0,0
313,0,0,4,0,0.0,0,4.8,0.0,NS,VERY_LIGHT,2,8,0.0,2
314,0,0,4,0,0.0,0,4.8,0.0,NS,VERY_LIGHT,3,8,0.0,0
315,0,0,5,0,0.0,0,6.0,0.0,NS,VERY_LIGHT,4,9,0.0,0
316,0,0,6,0,0.0,0,7.2,0.0,NS,VERY_LIGHT,5,10,0.0,0
317,0,0,5,0,0.0,0,6.0,0.0,NS,VERY_LIGHT,6,11,2.0,0
318,2,0,6,0,2.0,0,14.6,0.0,NS,LIGHT,7,12,6.0,0
319,2,0,7,0,4.0,0,16.2,0.0,NS,LIGHT,8,13,10.0,0
320,3,0,5,0,7.0,0,17.9,0.0,NS,LIGHT,9,13,15.0,0
321,4,0,6,0,11.0,0,23.4,0.0,NS,MEDIUM,10,13,21.0,1
322,4,0,7,0,15.0,0,25.4,0.0,NS,MEDIUM,11,13,27.0,1
323,4,0,5,0,19.0,0,23.8,0.0,NS,MEDIUM,12,13,33.0,0
324,4,0,6,0,23.0,0,25.8,0.0,NS,MEDIUM,13,12,31.0,2
325,3,0,6,0,19.0,0,21.5,0.0,NS,MEDIUM,14,13,28.0,0
326,2,0,6,0,15.0,0,17.2,0.0,NS,LIGHT,15,11,25.0,2
327,2,0,4,0,17.0,0,15.2,0.0,NS,LIGHT,16,10,28.0,1
328,2,0,6,0,19.0,0,18.0,0.0,NS,LIGHT,17,11,31.0,1
329,2,0,6,0,21.0,0,18.4,0.0,NS,LIGHT,18,11,35.0,1
330,2,0,6,0,23.0,0,18.8,0.0,NS,LIGHT,19,12,39.0,0
331,2,0,6,0,25.0,0,19.2,0.0,NS,LIGHT,20,11,43.0,1
332,3,0,4,0,28.0,0,20.9,0.0,NS,MEDIUM,21,11,48.0,0
333,4,0,6,0,32.0,0,27.6,0.0,NS,MEDIUM,22,12,37.0,1
334,3,0,6,4,19.0,0.0,21.5,4.8,NS,MEDIUM,23,15,25.0,1
335,2,0,5,4,7.0,0.0,14.4,4.8,NS,LIGHT,24,15,14.0,0
336,2,0,4,6,9.0,0.0,13.6,7.2,NS,LIGHT,25,17,17.0,1
337,2,0,4,6,11.0,0.0,14.0,7.2,NS,LIGHT,26,16,20.0,1
338,2,2,3,6,13.0,2.0,13.2,14.6,NS,LIGHT,27,15,15.0,1
339,1,4,5,6,7.0,6.0,10.9,22.4,NS,LIGHT,28,17,13.0,0
340,0,5,6,6,0.0,11.0,7.2,26.9,NS,VERY_LIGHT,29,17,12.0,1
341,1,6,6,6,1.0,17.0,10.9,31.6,EW,MEDIUM,0,18,20.0,0
342,1,2,7,6,2.0,5.0,12.3,15.2,EW,LIGHT,1,18,10.0,1
343,2,1,8,3,4.0,1.0,17.4,7.3,EW,VERY_LIGHT,2,18,9.0,1
344,4,1,8,3,8.0,2.0,25.2,7.5,EW,VERY_LIGHT,3,18,15.0,0
345,4,2,8,3,12.0,4.0,26.0,11.4,EW,LIGHT,4,18,22.0,0
346,6,2,8,3,18.0,6.0,34.2,11.8,EW,LIGHT,5,18,31.0,0
347,8,2,8,3,26.0,8.0,42.8,12.2,EW,LIGHT,6,17,35.0,1
348,7,2,8,2,26.0,10.0,39.3,11.4,EW,LIGHT,7,16,38.0,1
349,6,1,8,1,26.0,5.0,35.8,5.7,EW,VERY_LIGHT,8,15,34.0,1
350,6,0,8,1,32.0,0.0,37.0,1.2,EW,VERY_LIGHT,9,15,36.0,0
351,8,0,8,1,40.0,0.0,45.6,1.2,EW,VERY_LIGHT,10,15,45.0,0
352,8,0,8,1,48.0,0.0,47.2,1.2,EW,VERY_LIGHT,11,14,54.0,1
353,8,0,8,1,56.0,0.0,48.8,1.2,EW,VERY_LIGHT,12,12,56.0,2
354,8,0,8,1,64.0,0.0,50.4,1.2,EW,VERY_LIGHT,13,12,64.0,0
355,8,0,8,0,72.0,0,52.0,0.0,EW,EMPTY,14,12,72.0,0
356,8,0,8,0,80.0,0,53.6,0.0,NS,HEAVY,0,11,80.0,1
357,4,0,8,0,42.0,0,32.0,0.0,NS,MEDIUM,1,11,42.0,0
358,0,0,4,0,0.0,0,4.8,0.0,NS,VERY_LIGHT,2,11,0.0,0
359,0,0,4,0,0.0,0,4.8,0.0,NS,VERY_LIGHT,3,11,0.0,0
360,0,0,5,0,0.0,0,6.0,0.0,NS,VERY_LIGHT,4,10,0.0,2
361,0,0,6,0,0.0,0,7.2,0.0,NS,VERY_LIGHT,5,10,0.0,1
362,0,0,5,2,0.0,0.0,6.0,2.4,NS,VERY_LIGHT,6,13,2.0,0
363,1,0,6,2,1.0,0.0,10.9,2.4,NS,LIGHT,7,14,5.0,0
364,3,0,7,2,4.0,0.0,19.7,2.4,NS,LIGHT,8,15,10.0,0
365,3,0,5,2,7.0,0.0,17.9,2.4,NS,LIGHT,9,14,15.0,1
366,4,1,6,2,11.0,1.0,23.4,6.1,NS,MEDIUM,10,14,22.0,1
367,4,2,7,2,15.0,3.0,25.4,10.0,NS,MEDIUM,11,15,30.0,0
368,4,2,5,2,19.0,5.0,23.8,10.4,NS,MEDIUM,12,13,31.0,2
369,3,2,6,2,16.0,7.0,20.9,10.8,NS,MEDIUM,13,14,31.0,0
370,2,2,5,2,12.0,9.0,15.4,11.2,NS,LIGHT,14,12,30.0,2
371,2,2,5,2,14.0,11.0,15.8,11.6,NS,LIGHT,15,13,35.0,0
372,2,2,5,2,16.0,13.0,16.2,12.0,NS,LIGHT,16,12,40.0,1
373,2,2,5,2,18.0,15.0,16.6,12.4,NS,LIGHT,17,13,45.0,1
374,2,2,6,2,20.0,17.0,18.2,12.8,NS,LIGHT,18,13,50.0,1
375,2,2,5,2,22.0,19.0,17.4,13.2,NS,LIGHT,19,13,56.0,0
376,2,2,5,2,24.0,21.0,17.8,13.6,NS,LIGHT,20,14,47.0,0
377,2,2,6,2,13.0,23.0,16.8,14.0,NS,LIGHT,21,13,39.0,2
378,2,2,6,2,3.0,25.0,14.8,14.4,NS,LIGHT,22,13,32.0,0
379,2,2,4,2,5.0,27.0,12.8,14.8,NS,LIGHT,23,13,37.0,1
380,2,2,5,2,7.0,29.0,14.4,15.2,NS,LIGHT,24,13,42.0,1
381,2,2,4,2,9.0,31.0,13.6,15.6,NS,LIGHT,25,12,49.0,1
382,2,2,7,2,11.0,33.0,17.6,16.0,NS,LIGHT,26,15,46.0,0
383,2,2,7,2,7.0,35.0,16.8,16.4,NS,LIGHT,27,14,45.0,1
384,1,2,7,2,2.0,37.0,12.3,16.8,NS,LIGHT,28,14,43.0,0
385,1,2,5,2,3.0,39.0,10.1,17.2,NS,LIGHT,29,12,47.0,2
386,2,2,5,2,5.0,41.0,14.0,17.6,NS,LIGHT,30,12,52.0,0
387,2,2,4,2,7.0,43.0,13.2,18.0,NS,LIGHT,31,12,57.0,0
388,2,2,7,2,9.0,45.0,17.2,18.4,EW,LIGHT,0,15,63.0,0
389,3,0,7,4,12.0,0.0,21.3,4.8,EW,VERY_LIGHT,1,17,23.0,0
390,3,0,7,4,15.0,0.0,21.9,4.8,EW,VERY_LIGHT,2,16,28.0,1
391,6,2,8,4,20.0,2.0,34.6,12.2,EW,LIGHT,3,16,26.0,1
392,6,2,8,4,17.0,4.0,34.0,12.6,EW,LIGHT,4,16,21.0,0
393,4,1,8,3,10.0,3.0,25.6,7.7,EW,VERY_LIGHT,5,15,13.0,1
394,4,0,8,1,12.0,0.0,26.0,1.2,EW,VERY_LIGHT,6,14,12.0,1
395,5,0,8,0,17.0,0,30.5,0.0,EW,EMPTY,7,14,17.0,0
396,5,0,8,0,22.0,0,31.5,0.0,EW,EMPTY,8,14,22.0,0
397,7,0,8,0,29.0,0,39.9,0.0,EW,EMPTY,9,14,29.0,0
398,7,0,8,0,36.0,0,41.3,0.0,EW,EMPTY,10,14,36.0,0
399,8,0,8,0,44.0,0,46.4,0.0,EW,EMPTY,11,14,44.0,0
400,8,0,8,0,52.0,0,48.0,0.0,EW,EMPTY,12,13,52.0,1
401,8,0,8,0,60.0,0,49.6,0.0,EW,EMPTY,13,12,60.0,1
402,8,0,8,0,68.0,0,51.2,0.0,EW,EMPTY,14,12,68.0,0
403,8,0,8,0,76.0,0,52.8,0.0,NS,HEAVY,0,12,76.0,0
404,4,0,8,0,37.0,0,31.0,0.0,NS,MEDIUM,1,11,37.0,1
405,0,0,4,0,0.0,0,4.8,0.0,NS,VERY_LIGHT,2,9,0.0,2
406,0,0,4,0,0.0,0,4.8,0.0,NS,VERY_LIGHT,3,9,0.0,0
407,0,0,5,0,0.0,0,6.0,0.0,NS,VERY_LIGHT,4,9,0.0,1
408,0,0,6,0,0.0,0,7.2,0.0,NS,VERY_LIGHT,5,10,1.0,0
409,2,0,8,0,1.0,0,16.8,0.0,NS,LIGHT,6,12,3.0,0
410,1,0,6,0,2.0,0,11.1,0.0,NS,LIGHT,7,12,6.0,0
411,2,0,6,0,4.0,0,15.0,0.0,NS,LIGHT,8,12,10.0,0
412,3,0,6,0,7.0,0,19.1,0.0,NS,LIGHT,9,13,15.0,0
413,4,0,6,0,11.0,0,23.4,0.0,NS,MEDIUM,10,14,21.0,0
414,4,0,6,0,15.0,0,24.2,0.0,NS,MEDIUM,11,12,27.0,2
415,4,0,4,0,19.0,0,22.6,0.0,NS,MEDIUM,12,11,33.0,1
416,4,0,6,0,23.0,0,25.8,0.0,NS,MEDIUM,13,12,39.0,1
417,4,0,6,4,27.0,0.0,26.6,4.8,NS,MEDIUM,14,15,45.0,1
418,5,0,6,4,31.0,0.0,30.9,4.8,NS,MEDIUM,15,16,51.0,1
419,3,0,6,6,28.0,0.0,23.3,7.2,NS,MEDIUM,16,17,38.0,1
420,2,0,6,6,19.0,0.0,18.0,7.2,NS,LIGHT,17,17,30.0,1
421,1,0,6,6,11.0,0.0,12.9,7.2,NS,LIGHT,18,17,23.0,0
422,1,4,6,6,12.0,4.0,13.1,22.0,NS,LIGHT,19,18,16.0,1
423,1,4,5,6,1.0,8.0,9.7,22.8,EW,MEDIUM,0,17,9.0,1
424,0,2,5,6,0.0,2.0,6.0,14.6,EW,LIGHT,1,16,2.0,1
425,1,1,5,3,1.0,1.0,9.7,7.3,EW,VERY_LIGHT,2,16,2.0,0
426,1,1,6,3,2.0,2.0,11.1,7.5,EW,VERY_LIGHT,3,16,5.0,1
427,1,1,8,3,3.0,3.0,13.7,7.7,EW,VERY_LIGHT,4,18,8.0,0
428,5,2,8,3,8.0,5.0,28.7,11.6,EW,LIGHT,5,17,17.0,1
429,6,2,8,3,14.0,7.0,33.4,12.0,EW,LIGHT,6,17,27.0,0
430,6,2,8,2,20.0,9.0,34.6,11.2,EW,LIGHT,7,17,33.0,0
431,7,2,8,2,24.0,11.0,38.9,11.6,EW,LIGHT,8,16,41.0,1
432,6,1,8,1,29.0,5.0,36.4,5.7,EW,VERY_LIGHT,9,15,42.0,1
433,6,0,8,1,35.0,0.0,37.6,1.2,EW,VERY_LIGHT,10,15,45.0,0
434,7,0,8,1,42.0,0.0,42.5,1.2,EW,VERY_LIGHT,11,15,54.0,0
435,7,0,8,1,49.0,0.0,43.9,1.2,EW,VERY_LIGHT,12,13,63.0,2
436,8,0,8,1,57.0,0.0,49.0,1.2,EW,VERY_LIGHT,13,13,64.0,0
437,8,0,8,0,65.0,0,50.6,0.0,EW,EMPTY,14,13,73.0,0
438,8,0,8,0,73.0,0,52.2,0.0,NS,HEAVY,0,12,82.0,1
439,4,0,8,0,36.0,0,30.8,0.0,NS,MEDIUM,1,12,36.0,0
440,0,0,4,0,0.0,0,4.8,0.0,NS,VERY_LIGHT,2,12,0.0,0
441,0,0,4,0,0.0,0,4.8,0.0,NS,VERY_LIGHT,3,12,0.0,0
442,0,0,5,0,0.0,0,6.0,0.0,NS,VERY_LIGHT,4,11,0.0,2
443,0,0,6,0,0.0,0,7.2,0.0,NS,VERY_LIGHT,5,12,1.0,0
444,0,0,6,0,0.0,0,7.2,0.0,NS,VERY_LIGHT,6,13,3.0,0
445,1,0,6,2,1.0,0.0,10.9,2.4,NS,LIGHT,7,14,6.0,1
446,3,0,6,2,4.0,0.0,18.5,2.4,NS,LIGHT,8,15,11.0,0
447,4,0,6,2,8.0,0.0,22.8,2.4,NS,MEDIUM,9,15,17.0,1
448,4,0,6,2,12.0,0.0,23.6,2.4,NS,MEDIUM,10,14,23.0,1
449,4,1,6,2,16.0,1.0,24.4,6.1,NS,MEDIUM,11,15,30.0,0
450,4,2,6,2,20.0,3.0,25.2,10.0,NS,MEDIUM,12,15,38.0,1
451,4,2,6,2,24.0,5.0,26.0,10.4,NS,MEDIUM,13,14,46.0,1
452,4,2,4,2,28.0,7.0,24.4,10.8,NS,MEDIUM,14,13,54.0,1
453,4,2,6,2,32.0,9.0,27.6,11.2,NS,MEDIUM,15,14,52.0,1
454,3,2,6,2,27.0,11.0,23.1,11.6,NS,MEDIUM,16,14,50.0,0
455,2,2,6,2,21.0,13.0,18.4,12.0,NS,LIGHT,17,13,47.0,2
456,2,2,5,2,23.0,15.0,17.6,12.4,NS,LIGHT,18,13,52.0,0
457,2,2,7,2,25.0,17.0,20.4,12.8,NS,MEDIUM,19,13,57.0,2
458,2,2,6,2,27.0,19.0,19.6,13.2,NS,LIGHT,20,14,62.0,0
459,2,2,6,2,29.0,21.0,20.0,13.6,NS,LIGHT,21,13,67.0,1
460,2,2,5,2,31.0,23.0,19.2,14.0,NS,LIGHT,22,13,73.0,0
461,2,2,5,2,33.0,25.0,19.6,14.4,NS,LIGHT,23,14,79.0,0
462,3,2,6,2,36.0,27.0,24.9,14.8,NS,MEDIUM,24,14,86.0,1
463,3,2,5,2,39.0,29.0,24.3,15.2,NS,MEDIUM,25,13,93.0,1
464,4,2,5,2,43.0,31.0,28.6,15.6,NS,MEDIUM,26,14,101.0,0
465,4,2,6,2,47.0,33.0,30.6,16.0,NS,MEDIUM,27,14,109.0,1
466,5,2,6,2,51.0,35.0,34.9,16.4,NS,MEDIUM,28,14,117.0,1
467,2,2,5,2,45.0,37.0,22.0,16.8,NS,MEDIUM,29,13,107.0,1
468,2,2,6,2,47.0,39.0,23.6,17.2,NS,MEDIUM,30,13,112.0,1
469,2,2,5,2,49.0,41.0,22.8,17.6,NS,MEDIUM,31,12,117.0,1
470,2,2,6,2,51.0,43.0,24.4,18.0,EW,LIGHT,0,12,122.0,1
471,2,0,8,2,53.0,0.0,27.2,2.4,EW,VERY_LIGHT,1,13,82.0,1
472,4,0,8,1,57.0,0.0,35.0,1.2,EW,VERY_LIGHT,2,13,87.0,0
473,4,1,8,2,61.0,1.0,35.8,6.1,EW,VERY_LIGHT,3,14,93.0,0
474,6,1,8,3,67.0,2.0,44.0,7.5,EW,VERY_LIGHT,4,15,69.0,0
475,6,1,8,2,43.0,3.0,39.2,6.5,EW,VERY_LIGHT,5,14,46.0,1
476,6,0,8,0,19.0,0,34.4,0.0,EW,EMPTY,6,13,19.0,1
477,7,0,8,0,26.0,0,39.3,0.0,EW,EMPTY,7,13,27.0,0
478,7,0,8,0,33.0,0,40.7,0.0,EW,EMPTY,8,13,35.0,0
479,7,0,8,0,40.0,0,42.1,0.0,EW,EMPTY,9,13,40.0,0
480,8,0,8,0,48.0,0,47.2,0.0,EW,EMPTY,10,12,48.0,1
481,8,0,8,0,56.0,0,48.8,0.0,EW,EMPTY,11,12,56.0,0
482,8,0,8,0,64.0,0,50.4,0.0,EW,EMPTY,12,11,64.0,1
483,8,0,8,0,72.0,0,52.0,0.0,EW,EMPTY,13,10,72.0,1
484,8,0,8,0,80.0,0,53.6,0.0,EW,EMPTY,14,10,80.0,0
485,8,0,8,0,88.0,0,55.2,0.0,NS,HEAVY,0,10,88.0,0
486,4,0,8,0,43.0,0,32.2,0.0,NS,MEDIUM,1,9,43.0,1
487,0,0,4,0,0.0,0,4.8,0.0,NS,VERY_LIGHT,2,9,0.0,0
488,0,0,4,0,0.0,0,4.8,0.0,NS,VERY_LIGHT,3,8,0.0,1
489,0,0,6,0,0.0,0,7.2,0.0,NS,VERY_LIGHT,4,10,0.0,0
490,0,0,6,0,0.0,0,7.2,0.0,NS,VERY_LIGHT,5,10,2.0,0
491,2,0,5,0,1.0,0,13.2,0.0,NS,LIGHT,6,11,5.0,0
492,2,0,5,0,3.0,0,13.6,0.0,NS,LIGHT,7,11,9.0,0
493,3,0,7,0,6.0,0,20.1,0.0,NS,MEDIUM,8,13,14.0,0
494,4,0,6,0,10.0,0,23.2,0.0,NS,MEDIUM,9,12,20.0,1
495,4,0,6,0,14.0,0,24.0,0.0,NS,MEDIUM,10,12,26.0,1
496,4,0,5,0,18.0,0,23.6,0.0,NS,MEDIUM,11,12,32.0,0
497,4,0,5,0,22.0,0,24.4,0.0,NS,MEDIUM,12,12,38.0,1
498,4,0,6,0,26.0,0,26.4,0.0,NS,MEDIUM,13,12,35.0,1
499,3,0,5,0,22.0,0,20.9,0.0,NS,MEDIUM,14,11,32.0,1
