step,ns_queue,ew_queue,ns_vehicle_count,ew_vehicle_count,ns_waiting_time,ew_waiting_time,ns_score,ew_score,chosen_direction,traffic_level,green_time,vehicles_in_simulation,total_waiting_time,completed_vehicles
222,0,1,1,1,0.0,9.0,1.2,6.5,NS,VERY_LIGHT,12,5,9.0,0
223,0,1,0,3,0,10.0,0.0,9.1,NS,EMPTY,13,7,10.0,0
224,0,1,0,3,0,11.0,0.0,9.3,NS,EMPTY,14,6,11.0,1
225,0,1,0,4,0,12.0,0.0,10.7,EW,LIGHT,0,6,12.0,1
226,0,0,0,2,0,0.0,0.0,2.4,EW,VERY_LIGHT,1,5,0.0,1
227,0,0,0,1,0,0.0,0.0,1.2,EW,VERY_LIGHT,2,4,0.0,1
228,0,0,0,0,0,0,0.0,0.0,EW,EMPTY,3,4,0.0,0
229,0,0,0,0,0,0,0.0,0.0,EW,EMPTY,4,4,1.0,0
230,0,0,1,1,0.0,0.0,1.2,1.2,EW,VERY_LIGHT,5,6,2.0,0
231,0,0,3,1,0.0,0.0,3.6,1.2,EW,VERY_LIGHT,6,7,3.0,1
232,0,0,3,0,0.0,0,3.6,0.0,EW,EMPTY,7,6,4.0,1
233,0,0,3,0,0.0,0,3.6,0.0,EW,EMPTY,8,6,5.0,0
234,2,0,4,0,2.0,0,12.2,0.0,EW,EMPTY,9,7,8.0,0
235,3,0,4,0,5.0,0,16.3,0.0,EW,EMPTY,10,7,12.0,0
236,3,0,4,0,8.0,0,16.9,0.0,EW,EMPTY,11,6,8.0,1
237,3,0,4,0,11.0,0,17.5,0.0,EW,EMPTY,12,6,11.0,0
238,4,0,4,0,15.0,0,21.8,0.0,EW,EMPTY,13,5,15.0,1
239,4,0,4,0,19.0,0,22.6,0.0,EW,EMPTY,14,5,19.0,0
240,4,0,5,0,23.0,0,24.6,0.0,NS,MEDIUM,0,6,23.0,0
241,1,0,5,1,4.0,0.0,10.3,1.2,NS,LIGHT,1,7,4.0,0
