step,ns_queue,ew_queue,active_phase,vehicles_in_simulation,total_waiting_time,completed_vehicles
442,0,1,NS_GREEN,8,27.0,2
443,0,3,NS_GREEN,8,16.0,0
444,0,3,NS_GREEN,7,19.0,1
445,0,4,NS_GREEN,8,22.0,1
446,0,4,NS_GREEN,8,26.0,0
447,0,4,NS_GREEN,8,30.0,1
448,0,4,NS_GREEN,9,34.0,0
449,0,4,NS_GREEN,10,38.0,0
450,0,6,EW_GREEN,10,44.0,0
451,0,3,EW_GREEN,10,9.0,0
452,1,0,EW_GREEN,9,1.0,1
453,1,0,EW_GREEN,9,2.0,0
454,1,0,EW_GREEN,8,3.0,1
455,1,0,EW_GREEN,8,5.0,0
456,1,0,EW_GREEN,8,7.0,0
457,1,0,EW_GREEN,8,9.0,0
458,1,0,EW_GREEN,8,11.0,0
459,1,0,EW_GREEN,10,8.0,0
460,1,0,EW_GREEN,10,9.0,0
461,1,0,EW_GREEN,5,10.0,5
462,2,0,EW_GREEN,7,11.0,0
463,2,0,EW_GREEN,7,13.0,1
464,2,0,EW_GREEN,7,15.0,0
465,2,0,EW_GREEN,8,17.0,0
466,3,0,EW_GREEN,7,20.0,1
467,4,0,EW_GREEN,6,24.0,1
468,4,0,EW_GREEN,6,28.0,0
469,6,0,EW_GREEN,7,33.0,1
470,5,0,EW_GREEN,7,38.0,0
471,5,0,EW_GREEN,8,43.0,0
472,5,0,EW_GREEN,8,48.0,0
473,6,0,EW_GREEN,8,54.0,0
474,7,0,EW_GREEN,8,61.0,0
475,8,0,EW_GREEN,8,69.0,0
476,8,0,EW_GREEN,8,77.0,0
477,8,0,EW_GREEN,8,85.0,0
478,8,0,EW_GREEN,8,93.0,0
479,8,0,EW_GREEN,8,101.0,0
480,8,0,NS_GREEN,9,109.0,0
481,4,0,NS_GREEN,9,43.0,0
482,0,0,NS_GREEN,10,0.0,0
483,0,0,NS_GREEN,10,0.0,0
484,0,1,NS_GREEN,11,1.0,0
485,0,1,NS_GREEN,11,2.0,0
486,0,1,NS_GREEN,11,3.0,0
487,0,2,NS_GREEN,11,5.0,0
488,0,2,NS_GREEN,12,8.0,0
489,0,2,NS_GREEN,12,12.0,0
490,0,2,NS_GREEN,12,13.0,2
491,1,2,NS_GREEN,10,17.0,2
492,1,2,NS_GREEN,8,21.0,2
493,1,2,NS_GREEN,8,25.0,0
494,1,2,NS_GREEN,7,23.0,1
495,0,2,NS_GREEN,7,21.0,0
496,0,2,NS_GREEN,6,23.0,1
497,0,2,NS_GREEN,6,25.0,0
498,0,2,NS_GREEN,6,27.0,0
499,0,2,NS_GREEN,5,29.0,1
