step,ns_queue,ew_queue,ns_vehicle_count,ew_vehicle_count,ns_waiting_time,ew_waiting_time,ns_score,ew_score,chosen_direction,traffic_level,green_time,vehicles_in_simulation,total_waiting_time,completed_vehicles
180,0,0,0,0,0,0,0.0,0.0,NS,EMPTY,6,4,0.0,0
181,0,0,0,0,0,0,0.0,0.0,NS,EMPTY,7,2,0.0,2
182,0,0,0,0,0,0,0.0,0.0,NS,EMPTY,8,2,0.0,0
183,0,0,0,0,0,0,0.0,0.0,NS,EMPTY,9,2,0.0,0
184,0,0,0,0,0,0,0.0,0.0,NS,EMPTY,10,1,0.0,1
185,0,0,0,0,0,0,0.0,0.0,NS,EMPTY,11,0,0,1
186,0,0,0,0,0,0,0.0,0.0,NS,EMPTY,12,0,0,0
187,0,0,0,0,0,0,0.0,0.0,NS,EMPTY,13,0,0,0
188,0,0,0,0,0,0,0.0,0.0,NS,EMPTY,14,0,0,0
189,0,0,0,0,0,0,0.0,0.0,NS,EMPTY,15,0,0,0
190,0,0,0,0,0,0,0.0,0.0,NS,EMPTY,16,0,0,0
191,0,0,0,0,0,0,0.0,0.0,NS,EMPTY,17,0,0,0
192,0,0,0,0,0,0,0.0,0.0,NS,EMPTY,18,0,0,0
193,0,0,0,0,0,0,0.0,0.0,NS,EMPTY,19,0,0,0
194,0,0,0,0,0,0,0.0,0.0,NS,EMPTY,20,0,0,0
195,0,0,0,0,0,0,0.0,0.0,NS,EMPTY,21,0,0,0
196,0,0,0,0,0,0,0.0,0.0,NS,EMPTY,22,0,0,0
197,0,0,0,0,0,0,0.0,0.0,NS,EMPTY,23,0,0,0
198,0,0,0,0,0,0,0.0,0.0,NS,EMPTY,24,0,0,0
199,0,0,0,0,0,0,0.0,0.0,NS,EMPTY,25,0,0,0
200,0,0,2,0,0.0,0,2.4,0.0,NS,VERY_LIGHT,26,2,0.0,0
201,0,0,2,0,0.0,0,2.4,0.0,NS,VERY_LIGHT,27,2,0.0,0
202,0,0,1,0,0.0,0,1.2,0.0,NS,VERY_LIGHT,28,3,0.0,0
203,0,0,1,0,0.0,0,1.2,0.0,NS,VERY_LIGHT,29,3,0.0,0
204,0,0,0,0,0,0,0.0,0.0,NS,EMPTY,30,3,0.0,0
205,0,0,0,0,0,0,0.0,0.0,NS,EMPTY,31,3,0.0,0
206,0,0,0,0,0,0,0.0,0.0,EW,EMPTY,0,2,0.0,1
207,0,0,0,0,0,0,0.0,0.0,EW,EMPTY,1,1,0.0,1
208,0,0,0,0,0,0,0.0,0.0,EW,EMPTY,2,0,0,1
209,0,0,1,0,0.0,0,1.2,0.0,EW,EMPTY,3,1,0.0,0
210,0,0,1,0,0.0,0,1.2,0.0,EW,EMPTY,4,1,0.0,0
211,0,0,1,0,0.0,0,1.2,0.0,EW,EMPTY,5,1,0.0,0
212,0,0,1,0,0.0,0,1.2,0.0,EW,EMPTY,6,1,0.0,0
213,1,0,1,0,1.0,0,4.9,0.0,EW,EMPTY,7,1,1.0,0
214,1,0,1,0,2.0,0,5.1,0.0,EW,EMPTY,8,1,2.0,0
215,1,0,1,0,3.0,0,5.3,0.0,EW,EMPTY,9,1,3.0,0
216,1,0,1,0,4.0,0,5.5,0.0,EW,EMPTY,10,1,4.0,0
217,1,0,1,0,5.0,0,5.7,0.0,EW,EMPTY,11,1,5.0,0
218,1,0,1,0,6.0,0,5.9,0.0,EW,EMPTY,12,1,6.0,0
219,1,0,1,0,7.0,0,6.1,0.0,EW,EMPTY,13,1,7.0,0
220,1,0,1,0,8.0,0,6.3,0.0,EW,EMPTY,14,1,8.0,0
221,1,0,1,0,9.0,0,6.5,0.0,NS,VERY_LIGHT,0,1,9.0,0
222,0,0,1,0,0.0,0,1.2,0.0,NS,VERY_LIGHT,1,1,0.0,0
223,0,0,0,2,0,0.0,0.0,2.4,NS,EMPTY,2,3,0.0,0
224,0,0,0,2,0,0.0,0.0,2.4,NS,EMPTY,3,3,0.0,0
225,0,0,0,2,0,0.0,0.0,2.4,NS,EMPTY,4,3,0.0,0
226,0,0,0,2,0,0.0,0.0,2.4,NS,EMPTY,5,3,0.0,0
227,0,1,0,2,0,1.0,0.0,6.1,NS,EMPTY,6,3,1.0,0
228,0,2,0,2,0,3.0,0.0,10.0,NS,EMPTY,7,3,3.0,0
229,0,2,0,2,0,5.0,0.0,10.4,NS,EMPTY,8,3,5.0,0
230,0,2,0,2,0,7.0,0.0,10.8,NS,EMPTY,9,3,7.0,0
231,0,2,0,2,0,9.0,0.0,11.2,NS,EMPTY,10,2,9.0,1
232,0,2,0,2,0,11.0,0.0,11.6,NS,EMPTY,11,2,11.0,0
233,0,2,0,2,0,13.0,0.0,12.0,NS,EMPTY,12,2,13.0,0
234,0,2,1,2,0.0,15.0,1.2,12.4,NS,VERY_LIGHT,13,3,15.0,0
235,0,2,1,2,0.0,17.0,1.2,12.8,NS,VERY_LIGHT,14,3,17.0,0
236,0,2,0,2,0,19.0,0.0,13.2,EW,LIGHT,0,3,19.0,0
237,0,0,0,2,0,0.0,0.0,2.4,EW,VERY_LIGHT,1,3,0.0,0
238,0,0,0,0,0,0,0.0,0.0,EW,EMPTY,2,3,0.0,0
239,0,0,0,0,0,0,0.0,0.0,EW,EMPTY,3,3,0.0,0
240,0,0,0,0,0,0,0.0,0.0,EW,EMPTY,4,2,0.0,1
241,0,0,0,0,0,0,0.0,0.0,EW,EMPTY,5,2,0.0,0
242,0,0,0,0,0,0,0.0,0.0,EW,EMPTY,6,2,0.0,0
243,0,0,0,0,0,0,0.0,0.0,EW,EMPTY,7,2,0.0,0
244,0,0,0,0,0,0,0.0,0.0,EW,EMPTY,8,2,0.0,0
245,0,0,0,0,0,0,0.0,0.0,EW,EMPTY,9,2,0.0,0
246,0,0,0,0,0,0,0.0,0.0,EW,EMPTY,10,2,0.0,0
247,0,0,0,0,0,0,0.0,0.0,EW,EMPTY,11,0,0,2
248,0,0,0,0,0,0,0.0,0.0,EW,EMPTY,12,0,0,0
249,0,0,0,0,0,0,0.0,0.0,EW,EMPTY,13,0,0,0
